title,brand,price,image_urls,description,url
Cora Button Skirt,Dwarmis,455.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F466546%2Fimage_1.jpg%3Fv%3D638606250171370000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F466548%2Fimage_2.jpg%3Fv%3D638606250177000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F466547%2Fimage_3.jpg%3Fv%3D638606250173070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F466443%2Fimage_4.jpg%3Fv%3D638606250168070000""]","Product Details:

The Cora Button Skirt is a standout piece that makes a statement. With an adjustable waist and eye-catching gold buttons, it offers a flawless fit. Made from elegant, fluid piece-dyed twill, this skirt is your go-to for any occasion. For a show-stopping look, pair it with our Lala Tie Top.

Made in New York City

Material and Care:

•	Fabric: Woven Twill-Rayon 90%, Polyester 10%
•	Adjustable waist
•	7 gold buttons
•	Dry clean only
•	Length: 38 1/2″ (97.79 cm)
•	Style #1301",https://shop.harpersbazaar.com/cora-button-skirt-1724974267320-51689/p
Uta Pants - Pumpkin,Andrea Iyamah,270.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675883%2Fimage_1.jpg%3Fv%3D638690994066530000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675885%2Fimage_2.jpg%3Fv%3D638690994069500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675884%2Fimage_3.jpg%3Fv%3D638690994067930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675878%2Fimage_4.jpg%3Fv%3D638687919509030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675877%2Fimage_5.jpg%3Fv%3D638690994057300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675881%2Fimage_6.jpg%3Fv%3D638690994062300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675879%2Fimage_7.jpg%3Fv%3D638690994059030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675876%2Fimage_8.jpg%3Fv%3D638690994055600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675874%2Fimage_9.jpg%3Fv%3D638690994053400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675875%2Fimage_10.jpg%3Fv%3D638687919506830000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675882%2Fimage_11.jpg%3Fv%3D638690994064970000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F675880%2Fimage_12.jpg%3Fv%3D638690994060430000""]","The Uta High Waist Bootcut Pants  are a classic tailored pant designed with fit, comfort and style in mind. Made with premium suiting fabric and an elongating silhouette, this pant is a must-have closet staple...in every colour.

95% Polyester, 5% Spandex
Reinforced waistband
Straight leg
Front pleats and back darts for shaping
Back welt pockets
Center back invisible zipper closure with hook and eye
Inseam: 34.5""""
Lining : 100% Polyester
Hand wash cold, line dry,
Iron low heat
Model (S) is 5'8 and wears a size S",https://shop.harpersbazaar.com/uta-pants-pumpkin-1733195126901-99878/p
Pencil Skirt - Notte,Forte Forte,490.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F689311%2Fimage_1.jpg%3Fv%3D638694510296630000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F689313%2Fimage_2.jpg%3Fv%3D638695278260870000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F689312%2Fimage_3.jpg%3Fv%3D638695278257100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F689310%2Fimage_4.jpg%3Fv%3D638695278254130000""]","The Forte Forte Pencil Skirt will be in your wardrobe for years to come. This Pencil Skirt is crafted in beautiful Viscose–Blend Velvet with a Slim Silhouette. Wear yours with a blouse and heels. 
 
Fit Description 
•	Fits true to size, take your normal size 
•	Pencil Skirt 
•	Slim Silhouette 
•	High Rise 
•	Front Slit 
•	Velvet Material 
•	58% Cotton, 40% Viscose, 2% Elastane
•	Taylor is wearing a size 0/ XS
 
Model Measurements
•	Bust: 33.5""
•	Waist: 27.5""
•	Hips: 36.5""
•	Height: 5’9”",https://shop.harpersbazaar.com/pencil-skirt-notte-1733854194804-101922/p
Beach Short,WARDROBE.NYC,500.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527769%2Fimage_1.jpg%3Fv%3D638630536308130000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527771%2Fimage_2.jpg%3Fv%3D638639172356800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527770%2Fimage_3.jpg%3Fv%3D638639172355230000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527768%2Fimage_4.jpg%3Fv%3D638630536306570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F527767%2Fimage_5.jpg%3Fv%3D638639172354000000""]","Casual, Beach-Style Shorts
Side slit pockets
Elasticated waistband
Dimensions: Model is 5'9""/175cm and is wearing a size S

Composition: 78% Cotton, 22% Polyester
Care: Care according to label",https://shop.harpersbazaar.com/beach-short-1727456824380-66743/p
Charlee Skirts,LK Bennett,275.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F667134%2Fimage_1.jpg%3Fv%3D638682401605430000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F667136%2Fimage_2.jpg%3Fv%3D638688474226130000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F667135%2Fimage_3.jpg%3Fv%3D638688474222800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F679930%2Fimage_4.jpg%3Fv%3D638688474220170000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F680759%2Fimage_5.jpg%3Fv%3D638689950306000000""]","Teaming up with the Charlee jacket if you're feeling matchy matchy, the Charlee skirt in our Foundations Collection is made using a planet-friendly fabric. Crafted from a Recycled Cotton Blend Italian Tweed in Black, it sits on the waist with an A-line cut, has double pockets with raw edge detail and pewter heritage buttons and it falls above the knee. Throw on the Charlee jacket for suited moments or tuck in a simple top on more casual days.",https://shop.harpersbazaar.com/charlee-skirts-1732643359727-99523/p
Bolt Track Pant,Electric Yoga,118.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F488119%2Fimage_1.jpg%3Fv%3D638621064163770000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F488121%2Fimage_2.jpg%3Fv%3D638617536977500000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F488120%2Fimage_3.jpg%3Fv%3D638621064166400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F488118%2Fimage_4.jpg%3Fv%3D638621064160170000""]","Sporty & street ready, our Y2K-inspired Bolt Track Pant pairs perfectly with our Bolt Track Jacket or on its own as a monochromatic statement piece. 
  
Fabrication & Care

Body: 78% Polyester, 22% Spandex
Straight Leg
Mid rise
Side Pockets
Contrast leg stripes
Moisture Wicking
Quick Dry
Machine Washable 
Tumble Dry Low

Size & Fit

Fits true to size.
Model is 5’8”, with a 32"" bust, 24.5” waist & 37” hips — she wears size S.",https://shop.harpersbazaar.com/bolt-track-pant-1726156895776-57301/p
Tatum Skirt,Hunter Bell,385.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F696267%2Fimage-1.jpg%3Fv%3D638703018880630000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F696269%2Fimage-2.jpg%3Fv%3D638703018883730000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F696268%2Fimage-3.jpg%3Fv%3D638702605248170000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F696264%2Fimage-4.jpg%3Fv%3D638703018874070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F696263%2Fimage-5.jpg%3Fv%3D638703018871570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F696266%2Fimage-6.jpg%3Fv%3D638702605244230000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F696265%2Fimage-7.jpg%3Fv%3D638703018877730000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F696262%2Fimage-8.jpg%3Fv%3D638702605234570000""]","The Tatum Skirt is back for resort in our stand out Amalfi Tiles print. This Midi Skirt was crafted to embody both ease and daring style. With a covered elastic waistband and relaxed fit, Tatum offers effortless wearability while allowing for billowy movements.

Details

• Covered elastic waist
• Full skirt
• Side slits
• Side seam pockets
• Contrast cream topstitching throughout side slits

Fit details:

• 36” from top of waistband",https://shop.harpersbazaar.com/tatum-skirt-1734663719426-103224/p
Nicole Pant,Tanya Taylor,425.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F690378%2Fimage_1.jpg%3Fv%3D638697024543070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F690862%2Fimage_2.jpg%3Fv%3D638699418050070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F690861%2Fimage_3.jpg%3Fv%3D638699418048600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F690860%2Fimage_4.jpg%3Fv%3D638699418047530000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F690859%2Fimage_5.jpg%3Fv%3D638699418045970000""]","Designed in a Crisp Indigo Blue Denim, the Nicole Pant is our twist on a Classic Denim Jean.

Featuring front and back patch pockets and a bootcut fit, Nicole is an effortless option for everyday ease of wear.

This season, style the Nicole Pant back to the Marina Stripe Top for an effortlessly chic look.

Product Details:
• Full length
• Mid-rise
• Bootcut
• Unlined
• Denim
• Functional front and back patch pockets
• Center front zip with hook and bar and interior button

Fit Details:
• True to size
• Klara is 5'9"" and wears a size 2
• Pant has 34"" inseam",https://shop.harpersbazaar.com/nicole-pant-1734105653308-102130/p
Slip Skirt,WARDROBE.NYC,600.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526657%2Fimage_1.jpg%3Fv%3D638630533292930000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526659%2Fimage_2.jpg%3Fv%3D638630533296230000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526658%2Fimage_3.jpg%3Fv%3D638639028160270000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526656%2Fimage_4.jpg%3Fv%3D638639028158400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F526655%2Fimage_5.jpg%3Fv%3D638630533289500000""]","Slip-Style skirt
Midi length
Elasticated waistband 
Dimensions: Model is 5'9""/175cm and is wearing a size S 

Composition: 100% Viscose 
Care: Care according to label",https://shop.harpersbazaar.com/slip-skirt-1727456528588-66499/p
Denim Midi Skirt - Cool Blue,Toteme,520.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F407685%2Fimage_1.jpg%3Fv%3D638576245433800000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F407687%2Fimage_2.jpg%3Fv%3D638586468078900000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F407686%2Fimage_3.jpg%3Fv%3D638586468075600000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F407684%2Fimage_4.jpg%3Fv%3D638586468073600000""]","The Toteme Denim Midi Skirt is an on-trend addition to your wardrobe. This Denim Skirt features a classic straight silhouette with a front slit in a light wash. Wear yours with a blouse tucked in and sandals.

Fit Description

Fits true to size, take your normal size
Denim Skirt
Knee length
Straight Silhouette
Front slit
Minimal stretch
100% Organic Cotton
Celeste is wearing a size 34/ 2 US

Model Measurements

Bust: 35""
Waist: 25.5""
Hips: 34""
Height: 5’10""",https://shop.harpersbazaar.com/denim-midi-skirt-cool-blue-1722027742381-38954/p
Pleated Straight Leg Pant,Brunello Cucinelli,1850.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F231195%2Fimage_1.jpg%3Fv%3D638574357892030000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F231197%2Fimage_2.jpg%3Fv%3D638574357896570000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F231196%2Fimage_3.jpg%3Fv%3D638574357894070000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F231194%2Fimage_4.jpg%3Fv%3D638574357889870000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F231193%2Fimage_5.jpg%3Fv%3D638574357885630000""]","Brunello Cucinelli Pleated Straight Leg Pant in Chalk.
Cotton/Linen
Dry Clean
Made in Italy",https://shop.harpersbazaar.com/pleated-straight-leg-pant-1721838988218-12857/p
Hotel Du Cap Cursive Poplin Short,Sporty & Rich,110.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528342%2Fimage_1.jpg%3Fv%3D638630537784100000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528344%2Fimage_2.jpg%3Fv%3D638639172531470000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528343%2Fimage_3.jpg%3Fv%3D638639172528400000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528341%2Fimage_4.jpg%3Fv%3D638639172525300000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F528340%2Fimage_5.jpg%3Fv%3D638639172524370000""]","100% Cotton Poplin Shorts
Oversized, Unisex Fit
Elastic Waistband 

Dimensions: Model is 5'9""/175cm and is wearing a size S 
Composition: 100% Cotton 
Care: Care According to Label",https://shop.harpersbazaar.com/hotel-du-cap-cursive-poplin-short-1727456955356-66864/p
Gaia High-Waist Wideleg Pant,THEO The Label,375.0,"[""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F539523%2Fimage_1.jpg%3Fv%3D638635788834000000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F539525%2Fimage_2.jpg%3Fv%3D638635788836430000"", ""https://harpersbazaarprod.vtexassets.com/unsafe/154x0/center/middle/filters:quality(60)/https%3A%2F%2Fharpersbazaarprod.vtexassets.com%2Farquivos%2Fids%2F539524%2Fimage_3.jpg%3Fv%3D638635788835800000""]","Elevate your style and comfort with the Gaia High-Waist Wide leg Pant, crafted from soft stretch Viscose Fabric for a flawless fit. Featuring an extended waistband tab and an elastic back, these Pants offer both ease and a sleek silhouette. The functional side pockets add practicality, while the flattering bootcut design creates an effortlessly chic look.",https://shop.harpersbazaar.com/gaia-highwaist-wideleg-pant-1727982080920-69435/p
